"permit_number","streetname","Cross Street 1","Cross Street 2","Permit Type","Agent","AgentPhone","Permit Purpose","Approved Date","Status","cnn","permit_zipcode","permit_start_date","permit_end_date","permit_address","24/7 Contact","Inspector","CurbRampWork","X","Y","Latitude","Longitude","bpa","Location","the_geom","analysis_neighborhood","supervisor_district","data_as_of","data_loaded_at"
"26EXC-00031","BUCHANAN ST","CALIFORNIA ST","SACRAMENTO ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","3340000","94115","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6003819,87962","2115796,01514","37,78978826652","-122,43064391046",,"POINT (-122.43064391045914 37.78978826652092)","POINT (-122.43064391 37.789788267)","Pacific Heights","2","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","PACIFIC AVE","STEINER ST","PIERCE ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","10156000","94115","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6001949,78445","2117015,9647","37,79303181015","-122,43720163509",,"POINT (-122.43720163508694 37.793031810154)","POINT (-122.437201635 37.79303181)","Pacific Heights","2","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","TURK ST","STEINER ST","PIERCE ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","12730000","94115","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6002603,34541","2112322,60009","37,78018215525","-122,43460453156",,"POINT (-122.43460453155791 37.780182155250486)","POINT (-122.434604532 37.780182155)","Western Addition","5","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","WEBSTER ST","POST ST","SUTTER ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","13540201","94115","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6003578,806","2114367,601","37,78585255704","-122,43137599236",,"POINT (-122.43137599236485 37.78585255703843)","POINT (-122.431375992 37.785852557)","Japantown","5","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","FRANKLIN ST","CLAY ST","WASHINGTON ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","5828000","94109","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6005634,89543","2116711,04906","37,7924033781","-122,42442923349",,"POINT (-122.4244292334869 37.792403378097745)","POINT (-122.424429233 37.792403378)","Pacific Heights","2","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","PIERCE ST","ALHAMBRA ST","CAPRA WAY","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","10448000","94123","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6001260,90854","2120344,04298","37,80213065484","-122,4398239013",,"POINT (-122.4398239012996 37.80213065483557)","POINT (-122.439823901 37.802130655)","Marina","2","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","LYON ST","POST ST",,"Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","26831000","0","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns","true","5999729,33404","2113658,43854","37,78368644994","-122,4446430584",,"POINT (-122.44464305839908 37.78368644993847)","POINT (-122.444643058 37.78368645)","Presidio Heights","5","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","LAGUNA ST","TURK ST","LARCH ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","7958001","94115","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6004736,92051","2112703,78908","37,78134969511","-122,427250677",,"POINT (-122.4272506769971 37.78134969511303)","POINT (-122.427250677 37.781349695)","Western Addition","5","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","OCTAVIA ST","CALIFORNIA ST","SACRAMENTO ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","9893000","94109","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6004773,44352","2115928,08394","37,79020486965","-122,42735408075",,"POINT (-122.42735408074597 37.790204869650985)","POINT (-122.427354081 37.79020487)","Pacific Heights","2","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","FELL ST","FILLMORE ST","STEINER ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","5447000","94117","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6003364,52544","2110345,87286","37,77479773478","-122,43183008148",,"POINT (-122.43183008147845 37.77479773478241)","POINT (-122.431830081 37.774797735)","Hayes Valley","5","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26IE-00160","46TH AVE","RIVERA ST","SANTIAGO ST","StrtImprov","Big Blue Construction","(510) 910-9379","The existing driveway is improperly graded, causing rainwater to flow toward garage. Sidewalk and curb repair and fix driveway elevation slope to flow away from property.","08/12/2026","APPROVED","2030000","94116","08/17/2026","09/15/2026","2226 46TH AVE","(510) 613-5511",,,"5982079,4969","2099926,79751","37,74496033956","-122,50468599699",,"POINT (-122.50468599698961 37.74496033955591)","POINT (-122.504685997 37.74496034)","Sunset/Parkside","4","2026/08/13 03:10:07 AM","2026/08/14 05:22:37 AM"
"26EXC-00031","DIVISADERO ST","TURK ST","EDDY ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","4808201","94115","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6001397,874","2112329,433","37,78013242424","-122,4387752909",,"POINT (-122.43877529089922 37.78013242424122)","POINT (-122.438775291 37.780132424)","Western Addition","5","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","WASHINGTON ST","FRANKLIN ST","GOUGH ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","13434000","94109","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6005375,00787","2116838,11216","37,79273758212","-122,42533749823",,"POINT (-122.42533749822852 37.792737582115045)","POINT (-122.425337498 37.792737582)","Pacific Heights","2","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","FRANKLIN ST","HICKORY ST","FELL ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","5799000","94102","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6006473,29709","2110693,14031","37,77592698493","-122,42110084184",,"POINT (-122.42110084183795 37.775926984932)","POINT (-122.421100842 37.775926985)","Hayes Valley","5","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","PINE ST","OCTAVIA ST","LAGUNA ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","10481000","94109","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6004608,37991","2115376,84534","37,78868197055","-122,42788589302",,"POINT (-122.42788589302418 37.788681970545824)","POINT (-122.427885893 37.788681971)","Pacific Heights","5","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","PIERCE ST","EDDY ST","ELLIS ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","10428000","94115","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6002292,22144","2112799,82281","37,78147482149","-122,43571500284",,"POINT (-122.43571500284023 37.78147482149471)","POINT (-122.435715003 37.781474821)","Western Addition","5","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","BRODERICK ST","BAY ST","NORTH POINT ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","3221000","94123","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"5999769,1767","2120361,61776","37,80209388585","-122,4449872555",,"POINT (-122.44498725550362 37.80209388585455)","POINT (-122.444987256 37.802093886)","Marina","2","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","OCTAVIA ST","CHESTNUT ST","FRANCISCO ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","9904000","94123","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6004167,49293","2120279,55594","37,80211860848","-122,42976112338",,"POINT (-122.42976112338016 37.80211860847719)","POINT (-122.429761123 37.802118608)","Marina","2","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","TURK ST","PIERCE ST","SCOTT ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","12731000","94115","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6002126,848","2112256,10179","37,77997250607","-122,43624819118",,"POINT (-122.43624819117504 37.77997250606705)","POINT (-122.436248191 37.779972506)","Western Addition","5","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","STEINER ST","PACIFIC AVE","BROADWAY","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","12146000","94115","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6002164,21549","2117217,4184","37,79359713679","-122,43647411818",,"POINT (-122.43647411818017 37.7935971367911)","POINT (-122.436474118 37.793597137)","Pacific Heights","2","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","NORTH POINT ST","DIVISADERO ST","BRODERICK ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","9702000","94123","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"5999987,13165","2120566,16951","37,80266796703","-122,44424773738",,"POINT (-122.44424773737968 37.80266796703241)","POINT (-122.444247737 37.802667967)","Marina","2","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","DIVISADERO ST","POST ST","SUTTER ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","4813101","94115","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6001129,573","2114026,695","37,78477740346","-122,43982518526",,"POINT (-122.43982518525964 37.78477740345851)","POINT (-122.439825185 37.784777403)","Japantown","5","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","OCTAVIA ST","WASHINGTON ST",,"Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","26559000","0","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6004660,04606","2116739,01403","37,79242506484","-122,42780423293",,"POINT (-122.42780423292531 37.792425064837246)","POINT (-122.427804233 37.792425065)","Pacific Heights","2","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","BAKER ST","POST ST","SUTTER ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","2617000","94115","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6000184,36429","2113895,02595","37,78436201285","-122,44308582795",,"POINT (-122.44308582795136 37.78436201284724)","POINT (-122.443085828 37.784362013)","Japantown","5","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","FILLMORE ST","GEARY BLVD","POST ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","5547000","94115","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6003101,67264","2113976,9951","37,78475298486","-122,4329988228",,"POINT (-122.43299882280081 37.78475298486349)","POINT (-122.432998823 37.784752985)","Japantown","5","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","OCTAVIA ST","FRANCISCO ST","BAY ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","9905000","94123","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6004119,87507","2120619,95536","37,80305056037","-122,42995019949",,"POINT (-122.42995019948904 37.80305056037399)","POINT (-122.429950199 37.80305056)","Marina","2","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","FILLMORE ST","OAK ST","FELL ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","5536000","94117","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6003625,33991","2110209,35158","37,77443766238","-122,43091812537",,"POINT (-122.43091812537011 37.77443766237675)","POINT (-122.430918125 37.774437662)","Hayes Valley","5","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","LYON ST","POST ST","SUTTER ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","8565000","94115","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"5999705,65433","2113828,38422","37,78415172551","-122,44473720041",,"POINT (-122.44473720041191 37.78415172551094)","POINT (-122.4447372 37.784151726)","Presidio Heights","5","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","STEINER ST","GEARY BLVD","POST ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","12134000","94115","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6002624,21082","2113912,17865","37,78454792142","-122,43464604493",,"POINT (-122.43464604493225 37.784547921419495)","POINT (-122.434646045 37.784547921)","Japantown","5","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","TURK ST","GOUGH ST","LAGUNA ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","12726000","94102","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6005225,15699","2112685,2415","37,78132636709","-122,42556029537",,"POINT (-122.42556029537475 37.781326367090195)","POINT (-122.425560295 37.781326367)","Western Addition","5","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","PINE ST","GOUGH ST","OCTAVIA ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","10480000","94109","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6005085,0713","2115443,07869","37,78889078631","-122,42624132704",,"POINT (-122.42624132704405 37.78889078630647)","POINT (-122.426241327 37.788890786)","Pacific Heights","5","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","BUCHANAN ST","HICKORY ST","FELL ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","3329000","94102","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6004566,62618","2110426,65583","37,77508761554","-122,42767752211",,"POINT (-122.4276775221056 37.775087615542894)","POINT (-122.427677522 37.775087616)","Hayes Valley","5","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","BAKER ST","GEARY BLVD \ SAINT JOSEPHS AVE","POST ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","2616000","94115","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6000233,288","2113540,49014","37,7833913384","-122,44289110141",,"POINT (-122.44289110141091 37.78339133839717)","POINT (-122.442891101 37.783391338)","Presidio Heights","2","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","FRANCISCO ST","FRANKLIN ST","GOUGH ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","5772000","94123","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6004858,86823","2120547,83159","37,80289434993","-122,42738775483",,"POINT (-122.42738775483426 37.80289434993493)","POINT (-122.427387755 37.80289435)","Marina","2","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","SCOTT ST","EDDY ST","ELLIS ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","11695000","94115","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6001817,29139","2112733,02051","37,78126441128","-122,43735324387",,"POINT (-122.43735324386886 37.781264411276226)","POINT (-122.437353244 37.781264411)","Western Addition","5","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","LAGUNA ST","PINE ST","CALIFORNIA ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","7968000","94115","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6004344,57408","2115518,28125","37,78905539051","-122,42880870956",,"POINT (-122.42880870956161 37.7890553905132)","POINT (-122.42880871 37.789055391)","Pacific Heights","5","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","POST ST","SCOTT ST",,"Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","26622000","0","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6001649,366","2113926,15417","37,78453090466","-122,43801967201",,"POINT (-122.43801967201206 37.784530904664884)","POINT (-122.438019672 37.784530905)","Japantown","5","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","FELL ST","LAGUNA ST",,"Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","25913000","0","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6005034,31571","2110576,14923","37,77552453195","-122,42607032444",,"POINT (-122.42607032444242 37.77552453195165)","POINT (-122.426070324 37.775524532)","Hayes Valley","5","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
"26EXC-00031","POST ST","WEBSTER ST","FILLMORE ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","VARIOUS LOCATIONS PAVEMENT RENOVATION NO. 81 AND SEWER REPLACEMENT","03/31/2026","APPROVED","10646000","94115","04/06/2026","12/31/2027",,"415-354-4870","Alastair Johns",,"6003329,10106","2114157,60201","37,78526178334","-122,43222489871",,"POINT (-122.43222489871061 37.78526178334229)","POINT (-122.432224899 37.785261783)","Japantown","5","2026/06/12 03:19:03 AM","2026/06/13 05:20:11 AM"
